cowid," parity"," current dim"," days after breeding"," repro status"," days next breeding"," gestation length"," days dry"," test DIM"," test milk"," test fat%"," test protein%"," test scc"," 305d ME milk"," test bodyweight"," future days dry"," future gestation length"," breed"," NM$"," KeepValue"
3809,1,298,97,Preg,10,283,0,297,40.0,4.0,3.7,-1,21579,-1,60,280,HO,277,4
3810,1,297,201,Preg,10,281,0,296,43.4,4.4,3.4,-1,25111,-1,60,280,HO,348,58
3811,1,295,222,Preg,10,281,0,294,42.6,3.4,2.9,-1,22693,-1,60,280,HO,135,506
3812,1,295,181,Preg,10,281,0,294,80.0,3.3,3.6,-1,30360,-1,60,280,HO,239,180
3813,1,293,164,Preg,10,281,0,292,76.0,3.7,2.6,-1,28447,-1,60,280,HO,226,188
3814,1,293,35,Bred,8,281,0,292,64.0,3.8,3.3,-1,30122,-1,60,280,HO,377,76
3815,1,292,222,Preg,10,281,0,291,80.0,4.0,3.0,-1,35485,-1,60,280,HO,234,695
3816,1,291,96,Preg,10,281,0,290,56.0,3.9,3.7,-1,20536,-1,60,280,HO,214,717
3817,1,291,153,Preg,10,281,0,290,62.0,3.9,3.3,-1,29769,-1,60,280,HO,284,1065
3818,1,290,185,Preg,10,281,0,289,68.0,3.5,2.9,-1,27511,-1,60,280,HO,299,902
3819,1,262,193,Preg,10,281,28,262,-1.0,-1.0,-1.0,-1,17321,-1,60,280,HO,254,737
3821,1,286,215,Preg,10,281,0,285,48.0,2.7,3.2,-1,24295,-1,60,280,HO,162,1069
3822,1,287,215,Preg,10,281,0,286,60.0,3.8,3.1,-1,23543,-1,60,280,HO,190,483
3823,1,285,215,Preg,10,281,0,284,70.0,3.0,2.9,-1,26803,-1,60,280,HO,152,1039
3825,1,283,89,Preg,10,281,0,282,56.0,4.3,3.4,-1,22514,-1,60,280,HO,208,495
3826,1,282,40,Bred,3,281,0,281,48.0,4.5,3.1,-1,24056,-1,60,280,HO,146,243
3827,1,281,10,Bred,12,281,0,280,48.0,4.3,3.9,-1,25671,-1,60,280,HO,385,382
3828,1,281,203,Preg,10,281,0,280,60.0,4.0,3.1,-1,29480,-1,60,280,HO,291,318
3830,1,280,143,Preg,10,283,0,279,60.0,4.2,3.5,-1,21680,-1,60,280,HO,221,1017
3831,1,279,137,Preg,10,281,0,278,48.0,4.2,3.2,-1,21946,-1,60,280,HO,215,628
3832,1,278,207,Preg,10,281,0,277,28.0,3.7,2.9,-1,18522,-1,60,280,HO,140,824
3833,1,278,208,Preg,10,281,0,277,52.0,4.3,3.4,-1,23113,-1,60,280,HO,80,575
3834,1,277,201,Preg,10,281,0,276,48.0,5.2,3.8,-1,20302,-1,60,280,HO,286,822
3835,1,275,162,Preg,10,281,0,274,60.0,3.3,2.6,-1,24128,-1,60,280,HO,0,1088
3836,1,274,201,Preg,10,281,0,273,48.0,3.8,3.4,-1,21812,-1,60,280,HO,82,881
3837,1,274,104,Preg,10,281,0,273,58.0,3.9,3.8,-1,21148,-1,60,280,HO,248,596
3838,1,273,201,Preg,10,281,0,272,60.0,4.3,3.4,-1,23908,-1,60,280,HO,215,211
3839,1,272,201,Preg,10,283,0,271,64.0,3.7,3.1,-1,26567,-1,60,280,HO,175,1107
3840,1,272,185,Preg,10,281,0,271,52.0,5.0,4.2,-1,20680,-1,60,280,HO,155,378
3841,1,271,117,Preg,10,281,0,270,52.0,4.8,3.1,-1,19589,-1,60,280,HO,162,103
3842,1,271,139,Preg,10,281,0,270,56.0,4.1,3.1,-1,21057,-1,60,280,HO,185,1083
3843,1,270,23,Bred,20,281,0,269,64.0,3.3,2.9,-1,24430,-1,60,280,HO,210,457
3844,1,269,195,Preg,10,281,0,268,64.0,3.1,3.0,-1,24061,-1,60,280,HO,0,882
3845,1,268,194,Preg,10,281,0,267,50.0,3.8,3.4,-1,20610,-1,60,280,HO,301,171
3846,1,267,194,Preg,10,281,0,266,32.0,3.8,2.9,-1,28273,-1,60,280,HO,244,339
3847,1,267,156,Preg,10,281,0,266,60.0,3.9,2.9,-1,26356,-1,60,280,HO,15,904
3848,1,267,46,Preg,10,281,0,266,62.0,3.5,3.0,-1,23552,-1,60,280,HO,348,823
3849,1,267,155,Preg,10,281,0,266,68.0,4.1,3.4,-1,26912,-1,60,280,HO,358,938
3851,1,271,201,Preg,10,281,0,270,58.0,3.0,2.7,-1,26653,-1,60,280,HO,175,172
3852,1,265,194,Preg,10,281,0,264,60.0,3.7,2.9,-1,26697,-1,60,280,HO,278,212
3853,1,265,194,Preg,10,281,0,264,56.0,4.2,3.7,-1,28681,-1,60,280,HO,-9,640
3854,1,264,195,Preg,10,281,0,263,60.0,4.5,4.1,-1,23616,-1,60,280,HO,205,12
3855,1,264,136,Preg,10,281,0,263,56.0,3.8,3.4,-1,26808,-1,60,280,HO,304,330
3856,1,263,43,Bred,0,281,0,262,64.0,3.9,3.3,-1,30666,-1,60,280,HO,260,777
3857,1,262,187,Preg,10,283,0,261,1.4E-45,1.4E-45,1.4E-45,-1,23041,-1,60,280,HO,118,913
3858,1,259,17,Bred,5,281,0,258,52.0,3.8,3.0,-1,25933,-1,60,280,HO,370,397
3859,1,257,187,Preg,10,281,0,256,40.0,3.3,3.5,-1,20344,-1,60,280,HO,200,693
3860,1,256,180,Preg,10,281,0,255,44.0,4.0,3.1,-1,20424,-1,60,280,HO,132,952
3861,1,255,2,Bred,20,281,0,254,42.0,3.5,3.1,-1,22566,-1,60,280,HO,159,821
3862,1,253,140,Preg,10,281,0,252,70.0,4.2,3.6,-1,26902,-1,60,280,HO,277,970
3863,1,252,160,Preg,10,281,0,251,66.0,3.7,3.4,-1,27718,-1,60,280,HO,278,112
3864,1,251,180,Preg,10,283,0,250,62.0,4.1,3.3,-1,23348,-1,60,280,HO,265,22
3865,1,250,180,Preg,10,283,0,249,58.0,4.8,3.6,-1,24295,-1,60,280,HO,249,989
3866,1,250,0,Open,10,-1,0,249,46.0,3.6,3.3,-1,22842,-1,60,280,HO,145,1049
3867,1,249,173,Preg,10,281,0,248,60.0,3.5,3.3,-1,22694,-1,60,280,HO,207,1014
3868,1,249,118,Preg,10,281,0,248,58.0,2.5,3.0,-1,23810,-1,60,280,HO,-41,556
3869,1,249,173,Preg,10,281,0,248,56.0,3.8,3.3,-1,22195,-1,60,280,HO,201,828
3870,1,248,93,Preg,10,281,0,247,60.0,4.1,3.3,-1,21009,-1,60,280,HO,164,572
3871,1,248,173,Preg,10,281,0,247,50.0,3.4,3.7,-1,22770,-1,60,280,HO,165,234
3872,1,247,173,Preg,10,281,0,246,56.0,3.6,2.8,-1,23809,-1,60,280,HO,70,722
3873,1,247,173,Preg,10,281,0,246,64.0,3.9,3.2,-1,24252,-1,60,280,HO,294,207
3874,1,246,173,Preg,10,281,0,245,72.0,3.9,3.2,-1,25545,-1,60,280,HO,277,318
3875,1,246,173,Preg,10,281,0,245,42.0,3.2,3.1,-1,19442,-1,60,280,HO,274,91
3876,1,246,34,Bred,9,281,0,245,68.0,4.1,3.7,-1,27510,-1,60,280,HO,102,935
3877,1,246,173,Preg,10,281,0,245,56.0,3.6,3.2,-1,24314,-1,60,280,HO,325,669
3878,1,246,149,Preg,10,281,0,245,56.0,4.4,2.9,-1,24595,-1,60,280,HO,222,61
3879,1,246,173,Preg,10,281,0,245,64.0,5.0,3.6,-1,25719,-1,60,280,HO,216,853
3880,1,245,173,Preg,10,281,0,244,74.0,2.8,3.3,-1,27357,-1,60,280,HO,301,1014
3881,1,245,173,Preg,10,281,0,244,50.0,4.5,3.2,-1,20042,-1,60,280,HO,236,445
3882,1,245,173,Preg,10,281,0,244,56.0,4.7,3.9,-1,21697,-1,60,280,HO,157,1174
3883,1,245,113,Preg,10,281,0,244,40.0,3.3,3.5,-1,19116,-1,60,280,HO,221,1005
3885,1,243,174,Preg,10,281,0,242,60.0,3.3,3.4,-1,24823,-1,60,280,HO,561,489
3886,1,243,152,Preg,10,281,0,242,68.0,3.9,3.0,-1,29863,-1,60,280,HO,395,312
3887,1,242,164,Preg,10,281,0,241,52.0,3.4,2.8,-1,18268,-1,60,280,HO,27,589
3888,1,242,170,Preg,10,283,0,241,56.0,3.7,3.2,-1,26667,-1,60,280,HO,359,636
3889,1,242,166,Preg,10,281,0,241,56.0,1.9,2.9,-1,23205,-1,60,280,HO,260,159
3890,1,242,170,Preg,10,281,0,241,60.0,3.6,2.9,-1,26459,-1,60,280,HO,327,965
3891,1,241,11,Bred,11,281,0,240,43.8,4.1,3.4,-1,23676,-1,60,280,HO,164,176
3892,1,241,34,Bred,9,281,0,240,72.0,3.4,3.0,-1,26953,-1,60,280,HO,367,439
3893,1,241,25,Bred,18,281,0,240,36.0,4.1,3.6,-1,23328,-1,60,280,HO,347,497
3894,1,240,16,Bred,6,281,0,239,44.0,3.7,3.2,-1,22692,-1,60,280,HO,303,1107
3896,1,240,7,Bred,15,281,0,239,60.0,3.1,2.9,-1,27603,-1,60,280,HO,280,1031
3897,1,240,110,Preg,10,281,0,239,64.0,3.9,3.3,-1,29062,-1,60,280,HO,229,192
3898,1,239,148,Preg,10,281,0,238,56.0,4.3,3.4,-1,22004,-1,60,280,HO,146,280
3899,1,238,23,Bred,20,281,0,237,80.0,3.2,3.3,-1,30169,-1,60,280,HO,341,161
3900,1,238,12,Bred,10,281,0,237,70.0,2.9,3.2,-1,27332,-1,60,280,HO,111,875
3901,1,238,166,Preg,10,281,0,237,78.0,4.7,3.7,-1,28722,-1,60,280,HO,0,392
3902,1,237,166,Preg,10,281,0,236,52.0,4.8,3.4,-1,25039,-1,60,280,HO,80,1146
3903,1,236,149,Preg,10,281,0,235,48.0,4.6,3.5,-1,22405,-1,60,280,HO,276,937
3904,1,236,2,Bred,20,281,0,235,58.0,4.0,3.3,-1,24120,-1,60,280,HO,271,682
3905,1,236,166,Preg,10,281,0,235,76.0,4.0,3.9,-1,30250,-1,60,280,HO,358,255
3907,1,234,159,Preg,10,281,0,233,58.0,3.6,3.5,-1,21784,-1,60,280,HO,210,1027
3908,1,233,53,Open,11,-1,0,232,64.0,3.9,3.6,-1,25256,-1,60,280,HO,147,394
3909,1,233,138,Preg,10,281,0,232,70.0,4.4,3.2,-1,26918,-1,60,280,HO,407,1174
3910,1,232,159,Preg,10,281,0,231,52.0,4.5,3.8,-1,22074,-1,60,280,HO,129,533
3911,1,232,7,Bred,15,283,0,231,68.0,3.9,3.1,-1,27505,-1,60,280,HO,365,518
3912,1,231,159,Preg,10,281,0,230,80.0,4.7,3.1,-1,28331,-1,60,280,HO,195,98
3913,1,231,92,Preg,10,281,0,230,68.0,4.7,3.7,-1,25410,-1,60,280,HO,211,666
3914,1,230,73,Preg,10,281,0,229,72.0,3.3,3.3,-1,24693,-1,60,280,HO,211,358
3915,1,230,160,Preg,10,291,0,229,40.0,7.3,2.8,-1,22268,-1,60,280,HO,22,412
3916,1,230,134,Preg,10,283,0,229,52.0,4.9,3.6,-1,22300,-1,60,280,HO,77,310
3917,1,228,152,Preg,10,281,0,227,58.0,3.1,3.0,-1,22293,-1,60,280,HO,388,1156
3918,1,227,124,Preg,10,281,0,226,64.0,3.9,3.3,-1,23000,-1,60,280,HO,145,296
3919,1,226,152,Preg,10,281,0,225,56.0,5.3,3.8,-1,21688,-1,60,280,HO,189,984
3920,1,224,12,Bred,10,281,0,223,84.0,3.5,3.5,-1,32344,-1,60,280,HO,313,787
3921,1,223,111,Preg,10,281,0,222,64.0,3.0,3.9,-1,23767,-1,60,280,HO,242,846
3922,1,222,152,Preg,10,281,0,221,68.0,4.1,3.2,-1,27280,-1,60,280,HO,243,735
3923,1,220,145,Preg,10,281,0,219,88.0,4.2,3.3,-1,30165,-1,60,280,HO,289,426
3924,1,218,145,Preg,10,281,0,217,66.0,3.2,2.9,-1,27141,-1,60,280,HO,283,1144
3925,1,218,78,Preg,10,281,0,217,92.0,4.2,3.4,-1,31733,-1,60,280,HO,259,322
3926,1,217,22,Bred,0,281,0,216,72.0,3.6,3.4,-1,29431,-1,60,280,HO,292,475
3927,1,215,145,Preg,10,281,0,214,56.0,4.4,3.1,-1,25519,-1,60,280,HO,260,804
3928,1,212,138,Preg,10,283,0,211,80.0,4.0,3.3,-1,34913,-1,60,280,HO,304,686
3929,1,211,138,Preg,10,281,0,210,64.0,2.9,2.8,-1,24695,-1,60,280,HO,270,1058
3930,1,210,16,Bred,6,281,0,209,62.0,3.5,3.3,-1,24241,-1,60,280,HO,-23,539
3931,1,210,59,Preg,10,281,0,209,88.0,2.9,3.1,-1,28206,-1,60,280,HO,208,385
3932,1,208,138,Preg,10,281,0,207,60.0,3.3,3.0,-1,23459,-1,60,280,HO,62,765
3933,1,206,131,Preg,10,280,0,205,56.0,3.6,3.1,-1,20784,-1,60,280,HO,271,844
3934,1,205,67,Preg,10,281,0,204,46.0,3.2,3.3,-1,23844,-1,60,280,HO,315,1001
3935,1,206,46,Preg,10,281,0,205,92.0,4.1,3.9,-1,28797,-1,60,280,HO,181,925
3936,1,205,12,Bred,10,281,0,204,80.0,4.7,3.7,-1,29093,-1,60,280,HO,207,1027
3937,1,205,63,Preg,10,281,0,204,40.0,3.6,3.4,-1,17462,-1,60,280,HO,196,209
3938,1,204,5,Bred,17,283,0,203,72.0,4.3,3.3,-1,25420,-1,60,280,HO,111,524
3939,1,203,46,Preg,10,281,0,202,68.0,3.6,2.9,-1,26502,-1,60,280,HO,152,860
3940,1,203,112,Preg,10,280,0,202,48.0,4.4,3.5,-1,24680,-1,60,280,HO,217,979
3941,1,203,50,Preg,10,281,0,202,46.0,4.6,3.6,-1,18971,-1,60,280,HO,180,462
3942,1,203,112,Preg,10,281,0,202,68.0,4.4,3.1,-1,26759,-1,60,280,HO,291,1037
3943,1,202,131,Preg,10,281,0,201,46.0,3.0,3.1,-1,20936,-1,60,280,HO,232,1175
3944,1,201,70,Preg,10,281,0,200,110.0,3.0,3.1,-1,30543,-1,60,280,HO,233,1130
3945,1,201,107,Preg,10,281,0,200,70.0,3.5,3.1,-1,21119,-1,60,280,HO,172,1086
3947,1,198,109,Preg,10,281,0,197,64.0,4.2,3.1,-1,23441,-1,60,280,HO,181,137
3948,1,198,2,Bred,20,281,0,197,44.0,3.9,3.5,-1,17642,-1,60,280,HO,66,1038
3949,1,198,36,Bred,7,281,0,197,64.0,3.5,3.1,-1,24378,-1,60,280,HO,140,9
3950,1,197,68,Preg,10,280,0,196,36.0,4.4,3.5,-1,16675,-1,60,280,HO,111,801
3951,1,196,34,Bred,9,281,0,195,66.0,4.2,3.5,-1,28655,-1,60,280,HO,194,761
3953,1,194,103,Preg,10,281,0,193,50.0,4.1,3.1,-1,18358,-1,60,280,HO,181,151
3954,1,194,124,Preg,10,281,0,193,80.0,4.2,3.4,-1,24798,-1,60,280,HO,264,58
3955,1,191,12,Bred,10,281,0,190,84.0,3.7,3.0,-1,32551,-1,60,280,HO,199,1042
3956,1,191,82,Preg,10,281,0,190,90.4,4.3,3.6,-1,29175,-1,60,280,HO,233,368
3957,1,191,99,Preg,10,281,0,190,42.0,5.2,3.1,-1,16037,-1,60,280,HO,185,256
3958,1,190,117,Preg,10,281,0,189,60.0,4.3,3.3,-1,25520,-1,60,280,HO,8,1123
3960,1,185,110,Preg,10,281,0,184,60.0,4.5,3.6,-1,23447,-1,60,280,HO,199,467
3961,1,185,9,Bred,13,281,0,184,92.0,3.2,3.1,-1,32195,-1,60,280,HO,357,831
3962,1,184,12,Bred,10,283,0,183,60.0,3.8,3.4,-1,24291,-1,60,280,HO,209,710
3963,1,184,12,Bred,10,281,0,183,72.0,3.7,3.2,-1,27644,-1,60,280,HO,110,956
3964,1,182,74,Preg,10,281,0,181,62.0,3.8,3.5,-1,28836,-1,60,280,HO,282,1069
3965,1,179,82,Preg,10,281,0,178,36.0,3.7,3.2,-1,17073,-1,60,280,HO,70,695
3966,1,178,103,Preg,10,281,0,177,68.0,3.7,3.2,-1,26397,-1,60,280,HO,197,947
3967,1,177,103,Preg,10,281,0,176,76.0,5.1,4.0,-1,28447,-1,60,280,HO,249,1042
3968,1,177,50,Preg,10,281,0,176,68.0,2.8,3.2,-1,26452,-1,60,280,HO,-125,623
3969,1,173,59,Preg,10,281,0,172,72.0,3.9,3.3,-1,22800,-1,60,280,HO,330,366
3970,1,172,77,Preg,10,281,0,171,64.0,3.3,2.9,-1,26313,-1,60,280,HO,461,984
3971,1,172,40,Bred,3,281,0,171,72.0,3.9,3.0,-1,24365,-1,60,280,HO,122,1011
3972,1,169,82,Preg,10,281,0,168,50.0,4.5,3.7,-1,19376,-1,60,280,HO,181,962
3973,1,169,37,Bred,6,281,0,168,60.0,3.2,2.8,-1,25393,-1,60,280,HO,238,499
3974,1,168,83,Preg,10,281,0,167,76.0,3.0,3.1,-1,30142,-1,60,280,HO,305,280
3976,1,166,82,Preg,10,281,0,165,64.0,3.3,3.2,-1,29156,-1,60,280,HO,275,706
3977,1,164,89,Preg,10,281,0,163,82.0,3.0,2.9,-1,26630,-1,60,280,HO,243,994
3978,1,163,63,Preg,10,281,0,162,72.0,3.7,3.1,-1,25398,-1,60,280,HO,206,1130
3979,1,162,89,Preg,10,281,0,161,64.0,4.5,3.3,-1,22913,-1,60,280,HO,259,1032
3980,1,162,82,Preg,10,281,0,161,44.0,3.6,2.8,-1,18694,-1,60,280,HO,102,961
3981,1,161,70,Preg,10,281,0,160,76.0,3.8,3.6,-1,30023,-1,60,280,HO,101,348
3982,1,161,89,Preg,10,281,0,160,68.0,4.2,3.9,-1,26867,-1,60,280,HO,133,1082
3983,1,159,66,Preg,10,281,0,158,70.0,3.6,2.9,-1,25444,-1,60,280,HO,102,637
3984,1,159,70,Preg,10,280,0,158,52.0,3.9,2.9,-1,24554,-1,60,280,HO,116,92
3985,1,157,26,Bred,17,281,0,156,80.0,2.7,3.2,-1,27925,-1,60,280,HO,196,1054
3986,1,156,82,Preg,10,281,0,155,64.0,3.5,3.6,-1,27429,-1,60,280,HO,38,303
3987,1,155,60,Preg,10,281,0,154,80.0,3.8,3.3,-1,26878,-1,60,280,HO,376,890
3988,1,155,82,Preg,10,281,0,154,64.0,3.6,2.9,-1,22977,-1,60,280,HO,294,1081
3989,1,154,83,Preg,10,281,0,153,70.0,4.0,4.1,-1,24591,-1,60,280,HO,354,982
3990,1,155,63,Preg,10,281,0,154,72.0,3.7,3.2,-1,25853,-1,60,280,HO,396,850
3991,1,154,82,Preg,10,281,0,153,54.0,3.6,3.1,-1,23951,-1,60,280,HO,388,838
3992,1,152,8,Bred,14,281,0,151,72.0,3.5,3.1,-1,22989,-1,60,280,HO,119,305
3993,1,151,19,Bred,3,281,0,150,60.0,5.4,3.8,-1,24933,-1,60,280,HO,294,958
3994,1,150,75,Preg,10,281,0,149,88.0,4.0,3.3,-1,29439,-1,60,280,HO,152,395
3995,1,149,49,Preg,10,281,0,148,74.0,2.0,3.0,-1,24858,-1,60,280,HO,303,583
3996,1,147,10,Bred,12,281,0,146,64.0,4.3,3.6,-1,25081,-1,60,280,HO,171,822
3997,1,147,19,Bred,3,281,0,146,92.0,3.8,3.3,-1,27624,-1,60,280,HO,415,821
3998,1,146,75,Preg,10,281,0,145,80.0,3.3,2.8,-1,22634,-1,60,280,HO,15,415
3999,1,142,47,Preg,10,281,0,141,68.0,3.7,3.5,-1,25175,-1,60,280,HO,307,166
4001,1,139,48,Preg,10,281,0,138,66.0,3.7,2.9,-1,25658,-1,60,280,HO,372,1038
4003,1,138,17,Bred,5,281,0,137,82.0,3.0,3.1,-1,25151,-1,60,280,HO,259,364
4004,1,133,62,Preg,10,281,0,132,74.0,3.8,2.8,-1,24426,-1,60,280,HO,300,949
4005,1,130,31,Bred,12,281,0,129,76.0,4.2,3.1,-1,25430,-1,60,280,HO,188,374
4006,1,129,54,Preg,10,281,0,128,66.0,3.1,3.1,-1,26721,-1,60,280,HO,219,561
4007,1,130,30,Bred,13,281,0,129,76.0,4.0,3.6,-1,29083,-1,60,280,HO,206,1110
4008,1,128,54,Preg,10,280,0,127,66.0,3.6,3.2,-1,22948,-1,60,280,HO,212,725
4009,1,125,54,Preg,10,281,0,124,72.0,3.3,2.9,-1,25388,-1,60,280,HO,317,309
4010,1,124,55,Preg,10,281,0,123,68.0,3.9,3.5,-1,25607,-1,60,280,HO,157,16
4011,1,123,28,Bred,15,281,0,122,60.0,3.2,3.2,-1,22252,-1,60,280,HO,239,1024
4012,1,123,47,Preg,10,281,0,122,68.0,3.4,2.6,-1,25676,-1,60,280,HO,185,116
4013,1,121,47,Preg,10,281,0,120,72.0,3.3,2.9,-1,28279,-1,60,280,HO,236,298
4014,1,121,47,Preg,10,281,0,120,72.0,4.2,3.8,-1,28165,-1,60,280,HO,265,551
4015,1,120,17,Bred,5,283,0,119,32.0,3.5,3.1,-1,16682,-1,60,280,HO,54,973
4016,1,119,47,Preg,10,281,0,118,100.0,3.1,2.7,-1,35729,-1,60,280,HO,325,1023
4017,1,118,29,Bred,14,281,0,117,76.0,4.1,2.8,-1,26580,-1,60,280,HO,200,715
4018,1,117,48,Preg,10,281,0,116,72.0,8.4,3.5,-1,27555,-1,60,280,HO,-30,466
4019,1,116,45,Preg,10,281,0,115,76.0,3.6,3.0,-1,28101,-1,60,280,HO,112,60
4020,1,115,40,Bred,3,281,0,114,64.0,4.5,3.3,-1,26561,-1,60,280,HO,294,608
4021,1,115,40,Bred,3,281,0,114,56.0,4.0,3.1,-1,24340,-1,60,280,HO,233,379
4022,1,113,40,Bred,3,281,0,112,52.0,3.9,3.0,-1,21835,-1,60,280,HO,144,832
4023,1,113,40,Bred,3,281,0,112,66.0,3.6,3.0,-1,23952,-1,60,280,HO,327,490
4024,1,111,40,Bred,3,283,0,110,68.0,2.8,3.1,-1,26752,-1,60,280,HO,84,944
4025,1,109,14,Bred,8,281,0,108,84.0,3.6,3.3,-1,27873,-1,60,280,HO,437,74
4026,1,108,9,Bred,13,281,0,107,68.0,4.1,3.3,-1,23904,-1,60,280,HO,275,1150
4027,1,108,34,Bred,9,281,0,107,72.0,3.7,3.1,-1,25599,-1,60,280,HO,10,276
4028,1,106,33,Bred,10,281,0,105,76.0,2.9,3.7,-1,26258,-1,60,280,HO,312,787
4029,1,105,33,Bred,10,281,0,104,66.0,3.6,3.1,-1,25904,-1,60,280,HO,452,705
4030,1,105,33,Bred,10,281,0,104,60.0,3.5,3.0,-1,22045,-1,60,280,HO,324,710
4031,1,105,13,Bred,9,281,0,104,94.0,3.7,2.9,-1,23591,-1,60,280,HO,216,813
4032,1,100,28,Bred,15,281,0,99,76.0,3.8,3.3,-1,27420,-1,60,280,HO,198,814
4033,1,99,26,Bred,17,281,0,98,80.0,3.0,2.7,-1,26402,-1,60,280,HO,26,806
4034,1,96,2,Bred,20,281,0,95,60.0,4.0,3.2,-1,22243,-1,60,280,HO,212,884
4035,1,95,19,Bred,3,281,0,94,80.0,3.5,2.8,-1,25723,-1,60,280,HO,189,289
4036,1,94,19,Bred,3,281,0,93,68.0,4.1,3.1,-1,30861,-1,60,280,HO,170,120
4037,1,92,19,Bred,3,283,0,91,68.0,3.9,3.1,-1,32121,-1,60,280,HO,84,895
4038,1,91,21,Bred,1,281,0,90,76.0,4.1,3.6,-1,24590,-1,60,280,HO,294,334
4039,1,90,19,Bred,3,281,0,89,78.0,3.3,2.8,-1,26656,-1,60,280,HO,238,727
4040,1,89,19,Bred,3,281,0,88,72.0,3.5,3.0,-1,25822,-1,60,280,HO,127,775
4041,1,88,13,Bred,9,281,0,87,60.0,2.5,3.3,-1,27446,-1,60,280,HO,184,99
4042,1,87,12,Bred,10,281,0,86,80.0,3.3,2.8,-1,23899,-1,60,280,HO,234,1086
4044,1,85,12,Bred,10,281,0,84,88.0,4.6,2.8,-1,27552,-1,60,280,HO,85,866
4045,1,85,12,Bred,10,283,0,84,80.0,3.5,2.8,-1,27316,-1,60,280,HO,127,686
4046,1,86,12,Bred,10,281,0,85,80.0,3.2,2.7,-1,24902,-1,60,280,HO,197,1177
4047,1,83,12,Bred,10,281,0,82,60.0,2.8,2.7,-1,32626,-1,60,280,HO,294,267
4048,1,83,12,Bred,10,281,0,82,72.0,3.7,3.3,-1,23065,-1,60,280,HO,75,587
4049,1,82,12,Bred,10,281,0,81,80.0,3.2,3.0,-1,26517,-1,60,280,HO,448,208
4050,1,82,12,Bred,10,281,0,81,90.0,2.9,2.6,-1,27909,-1,60,280,HO,214,537
4051,1,82,12,Bred,10,281,0,81,88.0,4.4,3.0,-1,26951,-1,60,280,HO,144,980
4052,1,81,5,Bred,17,281,0,80,51.8,3.5,2.8,-1,24770,-1,60,280,HO,160,190
4053,1,81,5,Bred,17,280,0,80,52.0,4.4,3.1,-1,18755,-1,60,280,HO,159,29
4054,1,80,5,Bred,17,281,0,79,74.0,5.2,3.3,-1,21125,-1,60,280,HO,203,36
4055,1,79,5,Bred,17,283,0,78,64.0,3.7,3.1,-1,18927,-1,60,280,HO,119,882
4056,1,79,5,Bred,17,281,0,78,90.0,3.8,3.0,-1,26090,-1,60,280,HO,248,210
4057,1,77,5,Bred,17,281,0,76,74.0,3.6,3.2,-1,26922,-1,60,280,HO,250,318
4058,1,76,5,Bred,17,281,0,75,64.0,3.2,3.1,-1,23422,-1,60,280,HO,255,976
4059,1,76,5,Bred,17,281,0,75,60.0,3.1,3.0,-1,24368,-1,60,280,HO,333,876
4060,1,75,5,Bred,17,281,0,74,80.0,3.7,3.3,-1,28449,-1,60,280,HO,377,157
4061,1,73,0,Open,10,-1,0,72,80.0,3.9,3.1,-1,20781,-1,60,280,HO,355,809
4062,1,73,0,Open,10,-1,0,72,76.0,3.5,2.7,-1,23435,-1,60,280,HO,180,1163
4063,1,73,0,Open,10,-1,0,72,36.0,4.1,3.8,-1,17685,-1,60,280,HO,99,960
4064,1,72,0,Open,10,-1,0,71,84.0,4.3,3.3,-1,25377,-1,60,280,HO,166,116
4065,1,72,0,Open,10,-1,0,71,76.0,4.6,3.7,-1,25937,-1,60,280,HO,163,314
4066,1,70,0,Open,10,-1,0,69,54.0,2.3,2.9,-1,20196,-1,60,280,HO,127,390
4067,1,71,0,Open,10,-1,0,70,68.0,4.3,3.4,-1,23296,-1,60,280,HO,147,1157
4068,1,70,0,Open,10,-1,0,69,68.0,4.3,3.2,-1,32242,-1,60,280,HO,265,58
4069,1,69,0,Open,10,-1,0,68,60.0,4.0,3.3,-1,18542,-1,60,280,HO,342,400
4070,1,67,0,Open,10,-1,0,66,80.0,3.8,2.9,-1,25745,-1,60,280,HO,263,492
4071,1,67,0,Open,10,-1,0,66,80.0,4.9,3.7,-1,26019,-1,60,280,HO,52,1116
4072,1,66,0,Open,10,-1,0,65,68.0,6.0,3.3,-1,25259,-1,60,280,HO,60,888
4073,1,64,0,Open,10,-1,0,63,64.0,4.2,3.2,-1,24357,-1,60,280,HO,244,750
4074,1,63,0,Open,10,-1,0,62,60.0,3.7,3.2,-1,21428,-1,60,280,HO,175,610
4075,1,63,0,Open,10,-1,0,62,68.0,3.3,3.0,-1,25777,-1,60,280,HO,297,881
4076,1,63,0,Open,10,-1,0,62,64.0,5.2,3.7,-1,20843,-1,60,280,HO,-586,237
4077,1,61,0,Open,10,-1,0,60,60.0,3.7,3.2,-1,-1,-1,60,280,HO,203,58
4078,1,62,0,Open,10,-1,0,61,72.0,3.7,3.1,-1,27485,-1,60,280,HO,270,20
4079,1,60,0,Open,10,-1,0,59,60.0,3.9,3.3,-1,-1,-1,60,280,HO,100,244
4080,1,59,0,Open,10,-1,0,58,80.0,4.2,3.4,-1,-1,-1,60,280,HO,294,21
4081,1,57,0,Open,10,-1,0,56,66.0,3.9,2.9,-1,-1,-1,60,280,HO,71,906
4082,1,55,0,Open,10,-1,0,54,80.0,4.1,3.0,-1,-1,-1,60,280,HO,474,76
